id,repos_id,owner,created_at,n_forks,n_stargazers,n_watchers,size,n_issues
52602657,48001388,yasiriqbal776,2016-02-26T12:22:29Z,0,0,0,106995,0
52603438,8523309,augint,2016-02-26T12:37:46Z,0,0,0,105788,0
52603642,8188569,augint,2016-02-26T12:41:42Z,0,0,0,107677,0
52608042,32605025,mktcamila,2016-02-26T14:01:01Z,0,0,0,106191,0
52610169,3077018,movieaddct,2016-02-26T14:35:23Z,0,0,0,50796,0
52611106,45571019,chvjak,2016-02-26T14:50:24Z,0,0,0,35171,0
52621713,10654465,AtomicFiction,2016-02-26T17:41:45Z,0,0,0,106056,0
52626703,34752338,firebitsbr,2016-02-26T19:13:24Z,0,0,0,83573,0
52629227,1407508,syberkitten,2016-02-26T19:58:43Z,0,0,0,101124,0
52636595,15797156,fffaraz,2016-02-26T22:21:01Z,0,0,0,101132,0
5263734,5186601,anupamkaul,2012-08-01T19:34:41Z,0,1,1,75193,0
52638479,29989872,Varuno,2016-02-26T23:04:49Z,0,0,0,89889,0
52641301,24107214,sjeaugey,2016-02-27T00:16:02Z,0,0,0,87301,0
52641727,6394121,L0op,2016-02-27T00:28:54Z,0,0,0,93227,0
52643333,8665908,bZez,2016-02-27T01:14:44Z,0,0,0,101311,0
52646280,23496530,deathevent,2016-02-27T02:40:33Z,0,0,0,105637,0
52647613,12959372,codeforprinceton,2016-02-27T03:17:35Z,1,3,3,100182,0
52649074,16826380,xmb-cipher,2016-02-27T04:01:56Z,0,0,0,100988,0
52656214,42530276,LuoDQ,2016-02-27T07:49:19Z,0,0,0,110392,0
52659357,23088989,87439247,2016-02-27T09:26:17Z,0,0,0,100257,0
52674574,46042437,jameslin2014,2016-02-27T15:54:30Z,0,0,0,63695,0
52681312,36764366,Zerodv,2016-02-27T18:10:30Z,1,0,0,73607,0
52683273,46688360,Cameron653,2016-02-27T18:55:40Z,0,0,0,91337,0
52693909,2816214,yhu9,2016-02-27T23:24:12Z,0,0,0,101541,0
52698995,30312316,thundergnat,2016-02-28T01:45:20Z,0,0,0,27394,0
52704271,16209548,melanialani,2016-02-28T04:18:48Z,0,0,0,71153,0
52711579,49352856,suevip,2016-02-28T08:18:54Z,1,0,0,100838,0
52713605,8636532,xctung,2016-02-28T09:21:08Z,0,0,0,47508,0
52719938,33261270,AlexanderFSX,2016-02-28T12:24:28Z,0,0,0,79204,0
52725870,31741570,greeduomacro,2016-02-28T14:44:49Z,0,0,0,100580,0
52727711,1981827,Lunanne,2016-02-28T15:24:25Z,0,0,0,19052,0
5273170,492170,QMTech,2012-08-02T14:01:10Z,0,1,1,85346,0
52737450,49727006,amandavisconti,2016-02-28T18:52:25Z,0,0,0,13024,0
52739521,29995176,hitstergtd,2016-02-28T19:38:05Z,0,0,0,27401,0
52747275,51277256,jiawenzhang,2016-02-28T22:11:54Z,0,0,0,106923,0
52757170,10433174,BillZong,2016-02-29T02:13:47Z,0,0,0,84655,0
52763561,34128920,tom-tin,2016-02-29T04:16:44Z,0,0,0,74072,0
52788495,15297877,h4ck3rm1k3,2016-02-29T12:12:16Z,0,0,0,230371,0
52790205,21145960,mindis,2016-02-29T12:42:36Z,0,0,0,108731,0
52798878,364443,pefoley2,2016-02-29T14:48:02Z,0,0,0,92365,0
52800906,42610403,jcstover,2016-02-29T15:17:23Z,0,0,0,120252,0
52804307,27675937,binape,2016-02-29T16:07:01Z,0,0,0,108938,0
52814155,32763606,mshkhan81,2016-02-29T18:38:49Z,0,0,0,99873,0
52818485,11110027,gitter-badger,2016-02-29T19:39:10Z,0,0,0,55004,0
52818590,10654465,don-at-cinesite,2016-02-29T19:40:20Z,0,0,0,106056,0
52821239,10654465,koichitIE,2016-02-29T20:12:08Z,0,0,0,97803,0
52824991,26307245,hariv,2016-02-29T21:10:11Z,0,0,0,75402,0
52829671,16820762,saurabhdhupar,2016-02-29T22:29:35Z,0,0,0,101666,0
52836158,26974316,tango-oscar,2016-03-01T00:48:26Z,0,0,0,55694,0
52838485,42333798,newmanw,2016-03-01T01:32:02Z,0,0,0,85984,0
52846201,35666156,omusico,2016-03-01T03:48:41Z,0,0,0,106626,0
52857446,40176235,wenbostar,2016-03-01T07:33:03Z,0,0,0,91560,0
52865402,40793230,MCherifiOSS,2016-03-01T09:40:47Z,0,6,6,108142,0
528687,85282,damoon,2010-02-21T14:58:20Z,1,1,1,81821,0
52869409,9853440,ershweta,2016-03-01T10:43:14Z,0,0,0,150783,0
52886257,2391281,apaoluzzi,2016-03-01T15:13:53Z,1,0,0,100235,0
52912371,21779925,assafsupercook,2016-03-01T21:45:31Z,0,0,0,14520,0
52914108,45571019,mlacasse,2016-03-01T22:14:32Z,0,0,0,35171,0
52914297,49230020,djvecellio,2016-03-01T22:17:10Z,0,0,0,9866,0
52922038,27458497,MattStultz,2016-03-02T00:57:33Z,0,0,0,105816,0
52923075,29989872,Projeto-Varuna,2016-03-02T01:20:14Z,0,0,0,89899,0
52951199,49856723,xiaokc,2016-03-02T09:36:52Z,0,1,1,102051,0
52954869,9218314,kfkvamme,2016-03-02T10:36:55Z,0,0,0,67823,0
52956135,20723814,ultragenix,2016-03-02T10:59:37Z,0,0,0,53096,0
52956672,15055832,turinevgeny,2016-03-02T11:08:54Z,0,0,0,94597,0
52959526,6988727,lviiii,2016-03-02T12:01:53Z,0,0,0,103867,0
52960214,21323665,gpf4,2016-03-02T12:13:31Z,0,0,0,101784,0
5296252,5186601,mikerobe,2012-08-04T14:56:51Z,0,1,1,75172,0
52976234,34271167,ind1go,2016-03-02T16:02:21Z,0,0,0,101037,0
52995020,52994834,IsaacDurand,2016-03-02T20:42:14Z,0,1,1,103034,0
5299920,1586928,ViViDboarder,2012-08-05T00:34:13Z,1,1,1,108768,0
52999528,52994834,hamzasurti,2016-03-02T21:59:19Z,0,0,0,103028,0
5300241,5011129,maxchill,2012-08-05T01:44:33Z,0,0,0,103567,0
5300246,4769482,maxchill,2012-08-05T01:45:35Z,0,0,0,101097,0
53015292,20929601,ramonbadillo,2016-03-03T02:52:01Z,0,0,0,101540,0
5302226,5151661,McSun,2012-08-05T09:13:28Z,0,1,1,108000,0
5302252,4592980,McSun,2012-08-05T09:18:21Z,0,1,1,110365,0
5302266,5201132,McSun,2012-08-05T09:20:42Z,0,1,1,108052,0
53023598,25623512,HackLinux,2016-03-03T05:31:19Z,0,0,0,100169,0
53033860,46530809,eriche2016,2016-03-03T08:26:20Z,0,0,0,107961,0
53040877,51128140,shadercoder,2016-03-03T10:12:17Z,0,0,0,102357,0
5304414,2856341,McSun,2012-08-05T15:02:26Z,0,0,0,102081,0
53046102,6394121,muse123,2016-03-03T11:43:00Z,0,0,0,93227,0
53046199,36251235,regina-book,2016-03-03T11:44:55Z,0,0,0,31817,0
53048855,20203913,tidatida,2016-03-03T12:32:57Z,0,0,0,94477,0
53049610,45348797,sn0wle0pard,2016-03-03T12:45:33Z,0,0,0,101896,0
53050570,29716292,kwbtdisk,2016-03-03T13:00:59Z,0,0,0,106832,0
53054652,51128140,leegoonz,2016-03-03T14:04:04Z,0,1,1,102357,0
53054819,7504551,ktosiu,2016-03-03T14:06:53Z,0,0,0,106052,0
53059537,17585217,yangming85,2016-03-03T15:05:38Z,0,0,0,109283,0
53073275,51128140,denisislamov,2016-03-03T18:26:51Z,0,0,0,102357,0
5307417,2332231,daltonb,2012-08-05T22:08:08Z,0,1,1,55661,0
53074514,52994834,andkhong,2016-03-03T18:46:41Z,0,0,0,102598,0
53075533,22674754,intrigus,2016-03-03T19:03:36Z,0,0,0,108801,0
53085839,13722043,saiallu,2016-03-03T21:34:55Z,0,0,0,27897,0
53087157,52396756,Drooids,2016-03-03T21:56:50Z,0,0,0,105579,0
53088928,24107214,dougsanders79,2016-03-03T22:28:35Z,0,0,0,103556,0
53096402,35223322,xubeisi,2016-03-04T01:08:31Z,0,0,0,102424,0
53098097,25597612,davidliu88,2016-03-04T01:38:47Z,0,0,0,100560,0
53105168,24107214,icaas,2016-03-04T03:39:12Z,0,0,0,103556,0
53105470,19759384,mark-pan,2016-03-04T03:44:29Z,0,0,0,124394,0
53114074,1772523,lyc1116,2016-03-04T06:49:32Z,0,0,0,43028,0
53115950,12917620,bjtumh,2016-03-04T07:22:58Z,0,0,0,101408,0
53121611,37476032,kennychou0529,2016-03-04T08:53:54Z,0,0,0,92130,0
53125755,47451857,korzonek,2016-03-04T09:58:04Z,0,0,0,33916,0
53130469,19142158,ahmeddrira,2016-03-04T11:20:04Z,0,0,0,50773,0
53133908,7927259,aule01,2016-03-04T12:27:32Z,0,0,0,101440,0
53135882,52929967,SlvrEagle23,2016-03-04T13:03:01Z,0,0,0,102731,0
53140479,47401622,minevala,2016-03-04T14:22:59Z,0,0,0,100043,0
5314690,5186601,dreamfrog,2012-08-06T13:52:02Z,0,1,1,75168,0
53177959,51128140,vr3d,2016-03-05T02:15:48Z,0,0,0,102325,0
53181553,29989872,RodRich1991,2016-03-05T03:37:00Z,1,0,0,106585,0
53184674,45864773,jamiltz,2016-03-05T05:09:08Z,0,0,0,8727,0
5320507,1206414,aziem,2012-08-06T22:26:36Z,0,0,0,1060,0
53213568,52861123,MadDoxXimba,2016-03-05T17:25:33Z,0,0,0,14620,0
53218383,23536188,bondolo,2016-03-05T19:09:44Z,1,9,9,111803,1
53219206,36096924,jart,2016-03-05T19:27:44Z,0,0,0,348,0
53220715,20848324,shahbazGamedev,2016-03-05T20:03:19Z,0,0,0,100080,0
53240511,5269722,ZhJPHUST,2016-03-06T06:06:12Z,0,0,0,100746,0
53248647,25087026,coderbhupendra,2016-03-06T10:11:43Z,0,0,0,89108,0
53256069,41056562,nkakurai,2016-03-06T13:26:33Z,0,0,0,101490,0
53262231,5922313,DJSteve,2016-03-06T15:40:13Z,0,0,0,166525,0
53271397,36069589,alwo23,2016-03-06T19:13:43Z,0,0,0,85748,0
53283909,6151743,marknabil,2016-03-07T00:28:13Z,0,0,0,101852,0
53290199,38287771,ikhsanputra07,2016-03-07T02:37:45Z,0,0,0,100307,0
53297047,13722043,haptix,2016-03-07T04:59:55Z,2,0,0,108400,0
53299684,1644961,zjucsxxd,2016-03-07T05:57:38Z,0,0,0,100104,0
53300612,2464918,qdf,2016-03-07T06:16:11Z,0,0,0,67970,0
53304402,9880345,Broadsoft,2016-03-07T07:22:06Z,2,1,1,104496,0
53332182,26564240,pdh21,2016-03-07T14:36:43Z,0,0,0,105233,0
53334207,46061536,Zeshengx,2016-03-07T15:03:12Z,0,0,0,59698,0
53345582,52185870,mrvwman,2016-03-07T17:41:03Z,0,0,0,108394,0
53347504,52861123,indyMccarthy,2016-03-07T18:12:03Z,0,0,0,18230,0
53351899,35791030,kmanalo,2016-03-07T19:17:19Z,0,0,0,94786,0
53364023,34128920,LeandroDFI,2016-03-07T22:32:29Z,0,0,0,74072,0
53367479,45571019,cellininicholas,2016-03-07T23:46:16Z,0,0,0,35017,0
53380235,12236614,leoking01,2016-03-08T03:42:40Z,0,1,1,102051,0
5338876,5186601,panda-z,2012-08-08T08:06:20Z,0,0,0,75395,0
53391663,25623512,guhongjie,2016-03-08T07:22:52Z,0,1,1,100169,0
5339281,3871012,lMonsterl,2012-08-08T08:47:21Z,0,0,0,106565,0
53399512,52861123,JuneLang,2016-03-08T09:26:13Z,0,0,0,17886,0
53403031,9853440,vineetajain11,2016-03-08T10:18:59Z,0,0,0,94977,0
53403622,8523309,amvanbaren,2016-03-08T10:28:28Z,0,0,0,105788,0
53404342,37292039,MilenPavlov,2016-03-08T10:40:22Z,0,0,0,110577,0
53408070,33318371,rukku,2016-03-08T11:48:22Z,0,0,0,39632,0
53411571,4964682,brunolellis,2016-03-08T12:50:10Z,0,0,0,41311,0
53416842,52861123,LambdaGuy,2016-03-08T14:05:13Z,0,0,0,12564,0
53416899,24219297,Blito,2016-03-08T14:05:58Z,0,0,0,50423,0
53420842,44812603,maxwell16,2016-03-08T14:59:07Z,0,0,0,81120,0
53422362,52861123,CyCaron,2016-03-08T15:19:30Z,0,0,0,18018,0
53422516,52861123,FatimaZahraMagouri,2016-03-08T15:21:33Z,0,0,0,40,0
53425471,1622460,Kuz-man,2016-03-08T16:01:25Z,0,0,0,5111,0
53427433,12787581,elizamelo,2016-03-08T16:28:47Z,0,0,0,108352,0
53430384,32594832,crhume,2016-03-08T17:10:34Z,0,0,0,6878,0
53433161,16793330,crowell,2016-03-08T17:53:52Z,0,0,0,109853,0
53436314,41702584,gorpong,2016-03-08T18:44:20Z,0,0,0,98716,0
53440467,1981821,cybertrax,2016-03-08T19:48:21Z,0,0,0,83135,0
53448634,20203913,kirbyfan64,2016-03-08T22:04:39Z,0,0,0,94324,0
53468211,16717141,imjerrybao,2016-03-09T04:31:12Z,0,0,0,101302,0
53468463,19740804,leoking01,2016-03-09T04:36:47Z,1,0,0,120288,0
53474606,29683713,yagay,2016-03-09T06:39:16Z,0,0,0,100076,0
53485534,875463,devernay,2016-03-09T09:32:43Z,0,0,0,101736,0
53487789,37292039,delixfe,2016-03-09T10:05:56Z,0,0,0,110577,0
53504305,24324125,tankywoo-forks,2016-03-09T14:32:29Z,0,0,0,101750,0
53506202,22511128,suvojyoti,2016-03-09T14:56:50Z,0,0,0,102761,0
53509655,13265370,StephaneMangin,2016-03-09T15:40:36Z,0,0,0,65050,0
53514448,52177489,brianjohnhaas,2016-03-09T16:46:53Z,0,1,1,100517,0
53522901,9797512,plachira,2016-03-09T18:49:41Z,0,0,0,90872,0
53523187,23088989,bramp,2016-03-09T18:54:12Z,0,0,0,100165,0
53523253,47451857,omidkh68,2016-03-09T18:55:08Z,0,0,0,33916,0
53523620,28301420,bineshsah,2016-03-09T18:59:09Z,0,0,0,102576,0
53527306,15297877,kmaslack,2016-03-09T19:55:38Z,0,0,0,107092,0
535351,493637,bartiaco,2010-02-25T08:50:11Z,1,1,1,119827,0
53536842,1622460,Mitko-Kerezov,2016-03-09T22:34:09Z,0,0,0,5111,0
53543960,51050329,JaFonz,2016-03-10T01:07:19Z,0,0,0,33179,0
53548344,53547756,ssharif6,2016-03-10T02:28:57Z,0,0,0,164781,0
5355269,4337332,deutsche-kinemathek,2012-08-09T12:27:37Z,0,0,0,63438,0
53556374,1206414,arunxls,2016-03-10T05:00:53Z,0,0,0,1582,0
53557906,1316444,tingcar,2016-03-10T05:32:56Z,0,0,0,99235,0
53561469,51646432,aahmedsherif,2016-03-10T06:35:48Z,0,0,0,42600,0
53562110,19449565,foxchameleon,2016-03-10T06:46:24Z,0,0,0,108543,0
53562396,47451857,jixuqianxing,2016-03-10T06:51:09Z,0,0,0,33916,0
53569298,38438888,imbur,2016-03-10T08:48:53Z,0,0,0,83347,0
53571275,14886074,LonggangBai,2016-03-10T09:17:54Z,0,0,0,106634,0
53588140,48693724,prithviprn,2016-03-10T13:51:53Z,0,0,0,120390,0
5359026,492192,stuartleyland,2012-08-09T17:50:43Z,0,0,0,93200,0
53590802,24107214,derbeyn,2016-03-10T14:28:11Z,0,0,0,87631,0
53593592,24324125,tanhaiyuan,2016-03-10T15:05:21Z,0,0,0,101750,0
5359447,5053492,rasroygbiv,2012-08-09T18:26:37Z,0,0,0,105488,0
53595446,23088989,kunlqt,2016-03-10T15:29:45Z,0,0,0,100257,0
53597521,51646432,shellyfld,2016-03-10T15:57:50Z,0,0,0,42600,0
53603166,37292039,bc3tech,2016-03-10T17:19:29Z,0,0,0,110077,0
53612420,46146742,royapakzad,2016-03-10T19:50:31Z,0,0,0,108676,0
53614639,23536188,JFixby,2016-03-10T20:27:24Z,0,0,0,107625,0
53629294,50868239,MAGD-UWW,2016-03-11T01:10:03Z,1,0,0,93892,0
5366927,5361416,matejonnet,2012-08-10T08:46:37Z,0,0,0,367114,0
53669297,51646432,Keerth,2016-03-11T13:35:09Z,0,0,0,42600,0
53670062,22511128,pquintero,2016-03-11T13:48:00Z,0,0,0,102761,0
53673300,35105516,Draugher,2016-03-11T14:39:10Z,1,0,0,103334,0
53673756,46042437,learningendless,2016-03-11T14:46:16Z,0,0,0,63695,0
53678543,39843830,wangg12,2016-03-11T15:57:42Z,0,0,0,101117,0
53679610,52861123,elmekkaoui,2016-03-11T16:13:57Z,0,0,0,17069,0
53680084,51646432,gandevijay,2016-03-11T16:20:55Z,0,0,0,42600,0
53682515,47451857,jerrychir,2016-03-11T16:57:07Z,0,0,0,33916,0
5368538,5268357,bearpaw7,2012-08-10T11:42:51Z,0,0,0,110078,0
53692048,4246006,NEWille,2016-03-11T19:37:20Z,0,0,0,44985,0
53705289,46893989,carriercomm,2016-03-12T00:32:44Z,0,0,0,107837,0
53707886,2194042,taiji1985,2016-03-12T01:48:50Z,0,0,0,107916,0
53709104,3077018,cisval,2016-03-12T02:23:26Z,0,0,0,59891,0
53712332,44468481,IngenicC,2016-03-12T03:57:09Z,0,0,0,101168,0
53722142,9880345,shailesh83,2016-03-12T08:51:06Z,0,0,0,86444,0
53724696,8665908,Samuelpinheiro,2016-03-12T09:56:02Z,0,0,0,101311,0
53725965,27558747,LeGone,2016-03-12T10:30:53Z,3,7,7,202466,0
53728962,52793380,ProjectZeroL2,2016-03-12T11:52:00Z,0,0,0,112728,0
53729977,10433174,runt18,2016-03-12T12:16:25Z,0,0,0,84768,0
53730514,47879000,whztt07,2016-03-12T12:29:16Z,0,0,0,101228,0
53731085,47401622,jKostet,2016-03-12T12:42:21Z,0,0,0,99801,0
53731184,7600055,zlfRunning,2016-03-12T12:44:45Z,0,0,0,100448,0
53749871,44622563,Dex2,2016-03-12T19:37:11Z,0,0,0,64841,0
53760875,4922864,macdja38,2016-03-13T00:51:23Z,0,0,0,43341,0
53763921,52890496,TsuyoshiUshio,2016-03-13T02:35:38Z,1,0,0,107125,0
53765057,14801156,anukat2015,2016-03-13T03:09:37Z,0,0,0,105483,0
53766658,20159132,ghufyandd,2016-03-13T04:02:20Z,0,0,0,6167,0
53770016,1123828,xujb,2016-03-13T05:58:23Z,0,0,0,105084,0
53773403,34128920,thamizhannal,2016-03-13T07:45:31Z,0,0,0,74072,0
53778105,30515771,OpenDroneMap-ja,2016-03-13T09:57:25Z,0,0,0,108655,0
5377812,4976616,lMonsterl,2012-08-11T06:18:59Z,0,0,0,106841,0
53778951,43544541,makishvili,2016-03-13T10:21:33Z,0,0,0,106760,0
53780178,14597988,vmaxtacular,2016-03-13T10:53:14Z,0,0,0,123873,0
53784818,14490363,Darriall,2016-03-13T12:50:07Z,0,0,0,189846,0
53792897,36213972,mba811,2016-03-13T15:41:59Z,0,0,0,18195,0
53796254,3077018,Danik1601,2016-03-13T16:52:15Z,0,0,0,59891,0
53805066,42272269,meowwwls,2016-03-13T20:07:01Z,0,0,0,23364,0
53806921,37844587,msekoranja,2016-03-13T20:47:53Z,0,0,0,13910,0
53813984,791400,JamesLinus,2016-03-13T23:48:32Z,0,0,0,101548,0
53815092,32989471,miumok98,2016-03-14T00:19:58Z,0,0,0,220634,0
53823848,32594832,gitter-badger,2016-03-14T03:23:54Z,0,0,0,5576,0
53840841,42666923,mikhail-kurapov,2016-03-14T08:55:32Z,0,0,0,43809,0
53846180,932945,MortalROs,2016-03-14T10:12:12Z,0,0,0,92197,0
53871222,46688360,Zeldazackman,2016-03-14T16:09:08Z,0,0,0,91640,0
53874233,10654465,bareya,2016-03-14T16:49:26Z,0,0,0,96440,0
53876893,8945476,Louwrenze,2016-03-14T17:28:46Z,0,0,0,93634,0
53887822,15297877,alexmgraham,2016-03-14T20:03:26Z,0,0,0,230372,0
53893840,52404824,KoreySimon,2016-03-14T21:39:34Z,0,0,0,70478,0
53898504,52323838,BruceBcLiu,2016-03-14T23:07:59Z,0,0,0,110134,0
53898970,51329533,hall374,2016-03-14T23:18:13Z,0,0,0,90319,0
53911324,36764366,Nej2015,2016-03-15T03:23:39Z,0,0,0,73607,0
53926826,23496530,neocl,2016-03-15T08:21:05Z,0,0,0,105637,0
53928686,42666923,Taniy,2016-03-15T08:49:27Z,0,0,0,57112,0
53928775,21779925,ckhui,2016-03-15T08:50:47Z,0,0,0,14520,0
53929634,22461755,martin-flower,2016-03-15T09:04:01Z,0,0,0,100764,0
53931168,52404824,diogo24,2016-03-15T09:25:08Z,0,0,0,70550,0
53937624,8636532,wyli1124,2016-03-15T11:04:44Z,0,0,0,47415,0
53944596,36096924,manucbilagi,2016-03-15T12:56:34Z,0,0,0,458,0
53950926,42530276,ayoubBouziane,2016-03-15T14:24:43Z,0,0,0,110392,0
53959233,51646432,mcsheaj,2016-03-15T16:08:35Z,0,0,0,42600,0
53959733,3077018,Kilovattt3,2016-03-15T16:15:33Z,0,0,0,59929,0
53973029,8945476,Johanescobar,2016-03-15T19:37:33Z,0,0,0,93634,0
53973773,42199637,peterkim102,2016-03-15T19:48:55Z,0,0,0,108839,0
53992343,23245797,nbright,2016-03-16T01:51:43Z,0,0,0,109084,0
53992458,52736465,guadacasuso,2016-03-16T01:53:50Z,0,0,0,79155,0
53994065,10955829,lviiii,2016-03-16T02:22:01Z,0,0,0,108319,0
53996181,46061141,zo0o0ot,2016-03-16T02:56:57Z,0,0,0,34624,0
53997725,13970421,EmmanuelOga,2016-03-16T03:24:05Z,0,0,0,56240,0
54007492,19881421,hackwrench,2016-03-16T06:43:43Z,0,0,0,87919,0
54007802,32375002,raosay,2016-03-16T06:49:20Z,0,0,0,105549,0
54011723,48343717,DemonSSS,2016-03-16T07:56:10Z,0,0,0,110127,0
54032555,32519846,wangyejia,2016-03-16T13:06:28Z,0,0,0,100327,0
5403526,2236357,SyNtheticNightmar3,2012-08-13T19:18:25Z,2,0,0,128883,0
54037990,37876826,rehana-harvard,2016-03-16T14:18:10Z,0,0,0,107336,0
5404534,3998512,tehtrk,2012-08-13T20:46:29Z,0,0,0,110575,0
54056178,21145960,JosephHaowen,2016-03-16T18:20:26Z,0,0,0,108731,0
54066751,53129513,JGI-Bioinformatics,2016-03-16T21:12:41Z,0,0,0,100540,0
54069523,13861656,wuletawu,2016-03-16T22:01:36Z,0,0,0,119744,0
5407237,4051947,mynew,2012-08-14T02:00:45Z,0,0,0,94796,0
54073304,22614488,alessandrostone,2016-03-16T23:20:24Z,0,0,0,105625,0
54076263,5664299,lmumar,2016-03-17T00:34:32Z,0,0,0,98396,0
54087193,25894520,puppy0cam,2016-03-17T03:56:43Z,0,0,0,108067,0
5409125,4016969,zzturi,2012-08-14T06:14:22Z,0,0,0,3867,0
54092406,52404824,jllrk1,2016-03-17T05:55:20Z,0,0,0,70478,0
5409332,4016969,brightsoftdev,2012-08-14T06:43:22Z,0,0,0,3863,0
54101190,53782749,RobertoFont,2016-03-17T08:27:57Z,0,0,0,40,0
54103151,5664299,dysonbird,2016-03-17T08:57:09Z,0,0,0,98396,0
54106950,1622460,DenitsaKostova,2016-03-17T09:50:35Z,0,0,0,5184,0
54107412,1981827,techtronics,2016-03-17T09:57:52Z,0,0,0,18040,0
54113074,34752338,alvarofe,2016-03-17T11:33:34Z,0,0,0,83276,0
54115828,1579740,reptillicus,2016-03-17T12:24:29Z,0,0,0,90501,0
54116784,34752338,wflk,2016-03-17T12:40:18Z,0,0,0,83276,0
54121699,19449565,tpopenfoose,2016-03-17T13:52:21Z,0,0,0,108543,0
5413848,2748541,beds-beisheng,2012-08-14T14:25:24Z,0,0,0,107155,0
54148857,35471723,ufish22,2016-03-17T20:21:46Z,0,0,0,21695,0
54161092,50201408,drvespa,2016-03-18T00:42:10Z,0,0,0,37864,0
54165988,47834384,lemon0925,2016-03-18T02:18:18Z,0,0,0,103140,0
54173077,34752338,mmyydd,2016-03-18T04:10:13Z,0,0,0,83281,0
54173505,11127863,sepehrs07,2016-03-18T04:21:19Z,0,0,0,90535,0
54173582,6988727,Ayyamperumal,2016-03-18T04:23:32Z,0,0,0,103867,0
54173911,34752338,chubbymaggie,2016-03-18T04:33:33Z,0,0,0,83285,0
54174798,8950252,fairchildljb,2016-03-18T04:57:24Z,0,0,0,95642,0
54178967,27602628,Chao-Z,2016-03-18T06:23:59Z,0,0,0,53529,0
54179637,13449173,npk,2016-03-18T06:37:27Z,0,0,0,101832,0
54180069,38587031,gigadude,2016-03-18T06:46:04Z,0,0,0,101732,0
54183064,9682573,weikz,2016-03-18T07:41:42Z,0,0,0,188,0
54189527,10339590,iwinit,2016-03-18T09:25:50Z,0,0,0,104076,0
5419268,3572769,Imacellist,2012-08-14T22:11:54Z,0,0,0,99977,0
54194282,1407508,vsrinu26f,2016-03-18T10:47:12Z,0,0,0,101124,0
54200562,4964066,IngenicC,2016-03-18T12:47:20Z,0,0,0,105695,0
54202123,34752338,LucaBongiorni,2016-03-18T13:13:49Z,0,0,0,83298,0
54209937,9797512,marius310,2016-03-18T15:03:01Z,0,0,0,90895,0
54210593,2758732,naaffaan,2016-03-18T15:11:41Z,0,0,0,102443,0
54224605,35117826,urbels,2016-03-18T18:53:49Z,0,0,0,94395,0
54232194,24107214,alvarodlg,2016-03-18T21:21:39Z,0,0,0,103629,0
54235141,47525393,alexdmejias,2016-03-18T22:28:38Z,0,0,0,100363,0
54240147,1199814,leezhenghui,2016-03-19T00:56:06Z,0,0,0,131765,0
54240403,34752338,Riverhac,2016-03-19T01:04:49Z,0,0,0,83324,0
5424411,4337332,sinfin,2012-08-15T09:47:32Z,0,0,0,65597,0
5424888,494920,waxzce,2012-08-15T10:40:22Z,0,0,0,44173,0
54266959,18617947,AlexT1,2016-03-19T13:19:26Z,0,0,0,106716,0
54269177,36213972,liusdu,2016-03-19T14:09:07Z,0,0,0,18197,0
54274965,25379207,TannerRogalsky,2016-03-19T16:17:25Z,0,0,0,116598,0
54276906,47451857,wpxlove,2016-03-19T16:57:38Z,0,0,0,33916,0
54279920,3759178,UplinkCoder,2016-03-19T18:03:53Z,0,0,0,87660,0
5428922,4769482,newyork167,2012-08-15T17:08:33Z,0,0,0,101097,0
54290689,8945476,winstonmiller,2016-03-19T22:51:31Z,0,0,0,94144,0
5429721,5011129,newyork167,2012-08-15T18:18:09Z,0,0,0,106932,0
54298103,3173813,googleweb,2016-03-20T03:10:30Z,0,0,0,73339,0
54306311,23253028,Lucklyric,2016-03-20T07:43:59Z,0,0,0,101545,0
54312635,34752338,h0wl,2016-03-20T10:50:43Z,0,0,0,83325,0
54314842,36764366,dreacotur,2016-03-20T11:51:01Z,0,0,0,73927,0
54319574,52861123,dalilanab,2016-03-20T13:40:00Z,0,0,0,15695,0
54321064,53932362,devilon,2016-03-20T14:11:45Z,0,0,0,107339,0
5432202,3344842,elkine,2012-08-15T22:08:23Z,0,0,0,98084,0
54324155,25379207,aidanhs,2016-03-20T15:10:30Z,0,0,0,116329,0
54329581,16717141,thinkingcoding,2016-03-20T17:02:30Z,0,0,0,101302,0
54346690,10139645,xbpeng,2016-03-20T23:46:49Z,0,1,1,110226,0
54355869,38310318,jaechoon2,2016-03-21T03:05:23Z,0,0,0,102484,0
54357022,32519846,MoYingD,2016-03-21T03:26:37Z,0,0,0,100327,0
54364128,492192,JackWangCUMT,2016-03-21T06:10:01Z,0,0,0,96548,0
5436441,3475119,xingskycn,2012-08-16T08:19:27Z,0,0,0,106973,0
54366971,47451857,iamakashrao,2016-03-21T07:03:23Z,0,0,0,33916,0
54376078,46861431,vansinba,2016-03-21T09:32:37Z,0,0,0,54450,0
54377919,36709582,omusico,2016-03-21T09:58:16Z,0,0,0,103020,0
54383062,28368826,htfy96,2016-03-21T11:23:58Z,0,0,0,100337,0
54388613,24107214,vspetrov,2016-03-21T12:54:29Z,0,0,0,91320,0
54392847,34752338,idl3r,2016-03-21T13:52:12Z,0,0,0,83329,0
54397321,2757677,munash48,2016-03-21T14:48:58Z,0,0,0,110008,0
54399044,26974316,DanielShi,2016-03-21T15:10:39Z,0,0,0,55694,0
54416647,3367329,tosyneno,2016-03-21T19:26:55Z,0,0,0,110172,0
