projectID,authorID,dateID,n_additions,n_deletions,n_total
42462075,selu285-2015 /5o1,2017-09-05T20:38:14Z,94,195,289
42462075,selu285-2015dGyx,2017-06-01T03:45:55Z,435,174,609
42462075,nz8rselu285-2015V,2014-03-19T18:43:07Z,912,181,1093
42479009,8FonNredmamba07kj,2014-04-24T12:40:24Z,52,184,236
42486708,jikhww,2015-04-21T04:25:49Z,3680,147,3827
4250685,kemaltaskinl3G,2016-01-16T00:42:24Z,400,200,600
42527822,TjeffcaoJjO3,2017-12-12T00:42:11Z,90,1737,1827
42530276,idnavid,2017-01-25T18:06:52Z,141,254,395
4253999,sbryan12144D,2017-11-25T18:04:30Z,104,141,245
42547433,hawkwood4,2015-10-24T04:38:45Z,84,32,116
42547433,hawkwoodq5,2017-11-25T09:59:25Z,103,72,175
42556911,h5strak2015,2017-07-03T02:59:41Z,226,176,402
42562459,buns-lid,2016-11-03T08:47:57Z,593,820,1413
42564043,Pcboisvenue,2016-04-25T22:36:16Z,55,193,248
42564043,Scboisvenuecv9PA,2011-02-04T17:52:30Z,160,118,278
42610403,5WngallagherYvcXz,2015-02-25T05:30:41Z,27,28,55
4261669,umd-mithoA ,2015-05-03T17:58:25Z,107,95,202
4261669,umd-mithS,2015-09-13T16:47:22Z,194,365,559
42622463,jooheuckjoongP4,2017-05-11T09:19:02Z,26,278,304
42623887,-CWcuddlesecJSK,2017-12-20T16:31:04Z,304,359,663
4262546,bqJ1sakuramilkAE,2014-04-23T20:41:56Z,1130,46,1176
4263953,ON67w01f UAUN,2015-11-21T06:58:58Z,7,309,316
42660152,YLandreabattagliaFw3,2016-05-28T22:01:50Z,260,26,286
42664084,td0FactomProject,2016-02-23T04:09:30Z,5072,145,5217
42664084,5prFactomProject,2016-03-26T13:40:34Z,116,168,284
42664084,FactomProject49,2017-03-04T10:45:14Z,189,1843,2032
42664084,9aDqBFactomProject5,2009-12-11T21:49:14Z,440,59,499
42664084,V8FactomProjectXYFLb,2013-10-01T08:33:01Z,160,213,373
42664084,FactomProject,2017-11-14T16:33:47Z,134,152,286
42664084,FactomProjectjQB,2015-01-02T15:20:20Z,5144,233,5377
42664084,6wFactomProject/5Ovj,2015-08-04T02:07:00Z,285,354,639
42664084,lbm/9FactomProjectq,2014-09-15T09:58:34Z,1241,63,1304
42664084,V_BcFactomProjecto,2016-03-17T07:43:58Z,369,225,594
42664084,AnHwMFactomProjectuWUix,2014-10-28T02:52:49Z,232,114,346
42664084,s6aFactomProjectINi,2016-11-01T06:57:31Z,200,182,382
42664084,DFactomProjectgAOy,2017-06-19T09:39:06Z,1910,265,2175
42664084,FactomProject/2rJ8,2014-10-12T22:10:05Z,12,145,157
42664084,MaLsFactomProjectwp,2017-12-06T04:53:27Z,78,24,102
42664084,F2dFactomProject8pzOg,2011-10-12T17:38:15Z,182,424,606
42664084,rx/1FactomProject,2016-06-29T06:48:38Z,182,90,272
42664084,EUuTlFactomProjectZXN,2016-02-05T05:34:45Z,323,163,486
42664084,eFactomProjectj,2016-12-10T22:44:34Z,38,224,262
42664084,Ym-BVFactomProjectE,2015-07-19T17:58:32Z,124,49,173
42664084,FactomProjectN2S ,2014-07-29T05:52:23Z,186,118,304
42664084,dpLFactomProjectd,2017-12-01T03:29:38Z,58,269,327
42664084,-FactomProject,2017-10-28T01:20:30Z,0,105,105
42664084,XFFactomProject,2017-01-20T16:23:28Z,11,46,57
42664084,FactomProjectp,2016-08-02T16:21:57Z,154,91,245
42664084,2XUUFactomProject,2017-10-12T19:18:54Z,368,426,794
42664084,LFactomProjectM R5,2017-05-21T16:48:27Z,365,1938,2303
42664084,FactomProject,2015-05-06T13:29:46Z,142,195,337
42664084,vFactomProject8IKOj,2016-10-20T08:44:22Z,6118,42,6160
42664084,vVgTlFactomProjectw,2013-05-06T16:18:14Z,307,172,479
42665038,SVnVladimirMikhailovbOUl,2017-11-01T12:24:44Z,160,130,290
42666923,Heugene-krivosheyev,2013-11-13T06:48:31Z,108,61,169
42674187,CBIITsD9N ,2017-07-22T10:55:56Z,162,35,197
42674187,CBIITebQ,2016-01-13T19:53:25Z,120,190,310
42674187,CBIITuLmr,2016-09-16T00:02:52Z,269,405,674
42674187,etjCBIIT,2015-08-20T09:05:30Z,7266,235,7501
42674187,wZFCBIITQ,2017-07-07T10:08:16Z,1895,204,2099
42674187,VPjwdCBIIT,2017-10-22T18:16:37Z,5042,207,5249
42674187,GCBIIT,2017-11-11T12:03:08Z,116,20,136
42674187,kI2WCBIIT9X,2017-11-20T18:13:26Z,110,85,195
42674187,wUVKCBIITz9,2017-10-26T11:21:02Z,622,113,735
42674187,15TiCBIITm,2017-08-15T03:02:05Z,42,648,690
4267625, b5bshawn82x,2016-09-02T13:56:14Z,0,23,23
4269292,BwMoTeamDS3D9T,2015-03-27T23:19:36Z,411,66,477
4269292,tTeamDSHtu,2017-12-09T03:28:55Z,221,9328,9549
4269292,TeamDSD8A,2017-03-27T18:36:28Z,378,151,529
4269292,XytTeamDS,2010-08-17T06:17:28Z,329,94,423
4269292,gTeamDS,2017-03-27T15:03:24Z,154,183,337
4269292,eTeamDS,2015-08-07T12:33:36Z,39,170,209
4269292,yOTeamDSw TL,2015-07-02T11:54:36Z,111,895,1006
4269292,kZMfyTeamDS,2016-02-12T21:25:41Z,75,153,228
4269292,TeamDS,2014-10-10T14:09:25Z,384,68,452
4269292,vTeamDS_b9,2013-04-13T11:45:16Z,124,294,418
4269292,XRTeamDSfl,2017-08-01T13:17:28Z,2377,238,2615
4269292,eRTeamDSq7B_,2016-03-24T19:28:13Z,242,25,267
4269292,GFXkTeamDS,2011-11-03T16:06:24Z,46,167,213
4269292,IUzwnTeamDS,2014-12-16T14:47:42Z,81,79,160
4269292,4TeamDS93BeO,2015-11-19T05:45:41Z,122,169,291
4269292,TeamDS,2011-03-21T11:47:36Z,39,19,58
4269292,R6ETeamDS9jM,2017-08-14T02:54:32Z,4023,379,4402
4269292,8d70TeamDSs,2013-05-14T12:28:58Z,215,126,341
4269292,vvgTeamDSbEy,2015-11-13T10:38:23Z,118,150,268
42693687,e-Cdhcartercjj,2017-03-20T18:27:07Z,300,452,752
42693687,cartercjPb,2013-09-17T15:25:58Z,639,21,660
42693687,pYCsJcartercj,2017-01-28T23:15:47Z,148,450,598
42693687,hb21hcartercj6Q,2017-12-13T08:09:37Z,55,146,201
42693687,94elcartercj,2016-11-03T14:49:07Z,197,181,378
42693687,J9cartercjFz9b,2017-05-02T15:52:32Z,6510,40,6550
42693687,QQcartercjmUhP,2015-05-30T03:29:58Z,260,244,504
42693687,RNd4cartercjHc,2017-03-20T08:56:49Z,251,0,251
42693687,Icartercj,2014-12-22T01:09:05Z,159,32,191
42693687,EyB3gcartercjHEL,2012-12-30T21:00:31Z,189,482,671
42693687,scartercj8,2009-11-22T20:54:02Z,398,0,398
42693687,XzdDcartercjgf09,2015-11-13T11:20:00Z,138,45,183
42693687,xtcartercj87FGc,2017-04-08T16:11:22Z,171,58,229
42693687,cartercjdGWMO,2014-05-11T05:04:57Z,92,1743,1835
42693687,cartercj,2016-03-12T20:10:52Z,119,318,437
42693687,Dcartercj,2016-11-13T13:55:09Z,128,129,257
42693687,WH4cartercjq8,2012-09-18T14:03:00Z,141,79,220
42693687,ULDcartercj,2013-12-12T08:09:10Z,297,96,393
42693687,Bcartercj6f,2016-04-20T05:50:42Z,482,841,1323
42693687,m0xhcartercj,2017-12-08T12:02:59Z,349,135,484
42693687,cartercjImz,2017-12-01T19:34:46Z,183,138,321
42693687,eAcartercjDTx,2014-08-14T20:15:54Z,128,180,308
42693687,gWggNcartercj/mlh,2017-12-14T18:01:49Z,6905,1038,7943
42693687,TSicartercjFz,2015-10-16T07:07:14Z,176,126,302
42693687,Hcartercj,2017-12-12T23:57:52Z,1508,161,1669
42693687,opcartercjp5,2016-01-12T11:23:27Z,125,5141,5266
42714453,CEbhft-interactive,2016-09-15T14:13:36Z,23,406,429
42714453,51Cft-interactivevmn,2017-11-22T23:09:11Z,430,39,469
42714453,fk4ft-interactive_/J9,2013-12-17T04:41:45Z,155,2117,2272
42714453,ft-interactive,2010-09-01T05:17:12Z,187,309,496
42714453,ft-interactive,2016-01-06T11:21:20Z,189,25,214
42714453,Cft-interactivet,2016-03-15T00:54:12Z,25,6516,6541
42714453,cpft-interactive,2017-09-23T08:42:33Z,121,188,309
42714453,htQft-interactiveUcCBy,2016-03-15T22:51:50Z,301,1745,2046
42714453,ft-interactivewfdj,2016-01-01T16:14:43Z,44,126,170
42714453,54ft-interactiveHh,2017-01-23T04:05:43Z,180,99,279
42714453,4XIft-interactivejjCf,2016-05-19T10:48:58Z,697,146,843
42714453,kvzJTft-interactiveat,2017-09-09T03:36:12Z,118,69,187
42714453,qft-interactive,2016-03-03T13:58:28Z,164,196,360
42714453,nszk6ft-interactive,2017-08-03T14:47:07Z,71,195,266
42714453,m3ft-interactivea,2012-09-30T02:45:35Z,6479,178,6657
42714453,yHCft-interactive9 /PJ,2017-03-20T14:04:10Z,289,173,462
42714453,/9ft-interactivejh,2015-06-03T05:49:07Z,51,11,62
4272073,sileht,2012-11-12T14:14:36Z,307,376,683
4272073,8Rwsilehtc,2017-09-23T07:05:35Z,1344,383,1727
4272073,sileht,2012-11-16T09:50:44Z,29,254,283
4272073,jsilehtR47ae,2016-12-25T06:38:42Z,487,183,670
4272073,_silehtkM5,2017-04-26T05:41:14Z,152,370,522
4272073,silehtsY,2013-04-27T00:11:55Z,384,151,535
4272073,silehtAj5/,2012-11-12T18:18:24Z,61,23,84
4272073,psilehtknu,2016-11-25T18:50:22Z,67,96,163
4272073,x8be/silehtGf,2015-01-28T08:18:51Z,91,76,167
4272073,silehtUz,2016-01-22T01:32:20Z,79,3182,3261
4272073,silehtUP,2015-03-16T13:43:14Z,1471,200,1671
4272073,watsileht9eG,2016-06-21T22:12:38Z,215,182,397
4272073,xeUlsileht,2016-04-14T08:24:20Z,104,164,268
4272073,sileht,2017-02-28T00:09:40Z,339,178,517
4272073,sileht,2017-03-14T19:18:18Z,1860,132,1992
4272073,nrNsileht/,2015-06-20T17:18:31Z,24,1179,1203
4272073,sileht8,2017-08-21T22:37:19Z,184,1410,1594
4272073,yoyysilehtdi9CV,2017-03-13T21:00:21Z,92,38,130
4272073,kLsileht,2017-04-02T05:09:27Z,322,161,483
4272073,L_u_sileht,2017-07-05T14:44:14Z,27,58,85
4272073,silehtn4Y6_,2015-04-09T21:53:23Z,90,13,103
4272073,TY9silehtlo,2015-06-15T18:04:25Z,411,255,666
4272073,vM/sileht5tpJ,2017-10-26T20:21:16Z,21,1805,1826
4272073,silehteKe,2017-06-24T04:08:32Z,156,356,512
4272073,NpUlwsileht,2017-09-22T09:56:07Z,47,448,495
4272073,e1c_wsileht/Zw,2016-04-06T18:14:46Z,3793,70,3863
4272073,X_sileht,2017-07-06T06:15:49Z,273,40,313
4272073,f9Y7bsilehtz-BKy,2016-10-08T19:56:17Z,420,355,775
4272073,BbsilehtoO6ak,2015-12-02T15:51:15Z,59,92,151
4272073,silehtRLPlm,2017-12-04T14:33:09Z,145,171,316
42736684,jaksch,2015-05-19T21:59:34Z,172,56,228
42737206,KDE,2012-05-03T15:38:32Z,9,335,344
42737206,CsMKDE7y ,2016-01-03T20:40:25Z,126,118,244
42737206,KDE,2016-11-16T12:32:40Z,103,49,152
42737206,9arpXKDE,2017-09-18T01:53:58Z,144,386,530
42751066,/2hfarzonlf,2015-12-07T04:34:31Z,168,337,505
42753062,dbnsawirthK9,2014-08-14T18:34:59Z,24,459,483
42762879,pnPharaohKJ,2017-08-24T14:22:19Z,498,5,503
42772850,-gQpbulsinkcChzv,2014-09-19T13:39:09Z,268,12,280
42780579,ttproenzaD,2015-04-13T13:37:19Z,716,246,962
42780579,VM6tproenza Dv,2016-11-28T11:51:14Z,135,157,292
42796745,julian-willsDQ,2011-12-01T12:14:30Z,138,109,247
42796745,julian-wills,2014-05-18T17:09:09Z,193,198,391
4279821,-akashnk9s,2015-05-01T04:26:35Z,124,84,208
42805311,ylClgvalentQao,2017-04-22T03:03:24Z,8,1731,1739
42805311,X-lgvalentM,2015-07-27T20:05:27Z,212,7069,7281
42806108,YKNwush978Z/,2016-12-01T16:09:19Z,663,159,822
42806108,U5AZwush978,2015-11-30T17:36:13Z,94,270,364
42807380,Flimingyao,2016-09-20T18:12:43Z,81,111,192
42820674,MinimalOSm,2011-01-07T05:03:52Z,199,317,516
42820674,q5MinimalOS6,2014-06-14T01:54:55Z,94,168,262
42820674,IMinimalOS6a/_,2016-01-28T19:27:40Z,140,92,232
42820674,wjnzMinimalOS9-,2017-07-04T00:39:27Z,6928,230,7158
42820674,KMinimalOSykV,2016-08-24T15:58:08Z,74,416,490
42820674,uxPcXMinimalOSTI,2017-10-10T02:56:49Z,5,811,816
42820674,XrJmMinimalOSZbwM,2015-05-25T20:23:51Z,25,3788,3813
42820674,MinimalOSMxw,2017-03-31T14:22:07Z,985,377,1362
42820674,MinimalOS,2017-12-05T10:53:14Z,249,176,425
42820674,d2MinimalOSzrkal,2012-12-11T22:20:34Z,437,114,551
42820674,THDKBMinimalOSXQVH,2016-10-03T16:28:55Z,132,190,322
42820674,KiMSSMinimalOS3,2016-09-02T04:26:42Z,416,10,426
42820674,MinimalOSsELbq,2017-12-03T22:00:46Z,357,203,560
42820674,foHDMinimalOS,2017-11-28T22:42:31Z,1925,132,2057
42820674,4H6jnMinimalOSP/o4,2016-03-02T03:11:27Z,185,84,269
42820674,nMinimalOSs,2017-08-01T03:18:31Z,138,131,269
42820674,MinimalOSI1,2017-12-07T13:01:51Z,487,66,553
42820674,n3e8MinimalOSrJ s,2017-02-03T13:36:13Z,97,150,247
42820674,fFMinimalOSAa,2016-05-17T18:16:03Z,24,882,906
42820674,IMinimalOS1y,2012-05-24T13:27:15Z,9770,77,9847
42820674,MinimalOSFZF,2016-03-23T09:33:36Z,1828,75,1903
42820674,dMinimalOS,2015-09-15T16:13:36Z,17,403,420
42820674,MLhMinimalOS,2017-11-20T19:01:19Z,138,190,328
42820674,7QQTMinimalOSIVD,2017-08-08T08:50:31Z,263,493,756
42820674,6ehDMinimalOSVz_,2017-10-24T00:56:13Z,190,83,273
42820674,LMinimalOSmzc,2016-05-27T06:09:59Z,1852,460,2312
42820674,TFwBQMinimalOSz75,2013-09-03T17:37:20Z,191,223,414
42820674,UMinimalOSMQbn,2013-04-14T19:50:15Z,433,2,435
42820674,3zXMinimalOS7,2016-10-23T18:52:11Z,187,473,660
42820674,3zMinimalOSN,2017-02-17T13:22:00Z,191,58,249
42826220,wPDrkMWadsteinT4G,2017-06-11T07:56:01Z,156,274,430
42831613,ludichrislytsNnA9L,2016-03-02T22:47:49Z,189,36,225
42831613,bludichrislyts6,2016-11-27T14:17:37Z,9512,43,9555
42837981,Ebprup,2014-01-09T10:51:46Z,375,166,541
42850539,puppybanepuu,2015-01-02T19:57:02Z,406,69,475
42850539,ipuppybane,2017-06-06T00:33:55Z,187,86,273
42850539,p7epuppybane5bnHN,2016-12-04T16:55:23Z,35,19,54
42850539,n3QpuppybaneH,2016-05-22T10:30:20Z,288,146,434
42850539,5puppybanenD,2010-12-14T02:36:18Z,154,311,465
42850539, FHpuppybane,2016-01-25T03:15:24Z,193,1988,2181
42850539,puppybaneW ,2013-11-20T22:05:41Z,116,774,890
42850539,N-0vpuppybaneLcr,2016-12-14T03:38:50Z,419,164,583
42850539,YQjpuppybane6,2015-06-28T07:07:50Z,11,107,118
42850539,puppybaneX,2017-12-15T20:00:36Z,330,471,801
42850539,puppybane,2017-09-06T12:34:09Z,372,334,706
42850539,wVuROpuppybanexuz,2016-06-26T07:54:22Z,8722,174,8896
42850539,0NWpuppybane,2017-10-24T19:00:03Z,83,60,143
42850539,puppybane2,2017-08-02T06:21:42Z,186,1699,1885
42850539,puppybane,2017-11-13T03:57:36Z,296,190,486
42850539,zpuppybanetQ1,2017-11-19T12:12:43Z,199,6572,6771
42850539,AswXpuppybaneG,2016-05-22T14:51:02Z,1267,442,1709
42850539,puppybanekmq ,2010-05-06T19:33:35Z,400,170,570
42850539,noSNpuppybaneQ,2017-11-15T14:36:35Z,1191,18,1209
42850539,puppybaneNCe,2015-10-24T23:49:27Z,3,330,333
42850539,3Y9puppybaneFR,2016-02-06T10:03:45Z,598,65,663
42850539,2xlpuppybane5l,2010-11-21T16:10:25Z,391,5383,5774
42850539,zpuppybaneAXPc,2016-01-25T09:25:59Z,25,689,714
42850539,3Euj2puppybaneBjMwQ,2016-08-26T14:42:45Z,109,32,141
42850539,gIfpuppybanerXF7,2017-06-12T10:29:50Z,110,66,176
42850539,hT22puppybane/igc,2015-02-17T18:38:49Z,129,31,160
42850539,qjpuppybaneI,2017-03-24T10:28:05Z,107,315,422
42850539,sx0puppybanefQg,2015-12-06T01:46:16Z,99,20,119
42850539,puppybanezkeQC,2012-06-16T20:58:24Z,446,64,510
42850539,M6VLpuppybaneZ9z,2015-12-14T01:32:16Z,195,263,458
4285627,oW5L8sneumannYLfmO,2017-06-09T14:19:29Z,234,134,368
4285627,ILkwrsneumann,2017-02-20T06:53:40Z,270,286,556
4285627,vBqsneumanng bS,2017-04-19T19:07:27Z,460,331,791
42865037,kensanataKUY3c,2017-10-08T17:08:28Z,194,261,455
42865037,kensanatapb99r,2017-11-28T10:04:04Z,290,471,761
42865037,sxkensanataXE,2012-01-24T22:24:19Z,56,270,326
42865037,r7wukensanata40tz,2013-07-30T21:48:23Z,40,66,106
42886132,Sythiex,2014-05-23T04:02:11Z,10,221,231
4290354,DbzA,2015-05-07T11:11:32Z,6521,35,6556
42916296,kodiaryEvnF,2016-10-08T11:45:12Z,256,340,596
42916296,2EyrkodiaryMdEfO,2016-03-06T16:57:01Z,31,136,167
42916296,5Y4dnkodiaryiJs,2017-05-11T13:30:50Z,69,494,563
42917450,OQicReseauEntourageFVn85,2017-09-27T02:38:50Z,31,3011,3042
42917450,nYReseauEntourageKQm,2015-11-28T22:24:12Z,947,129,1076
42917450,RReseauEntourage,2014-07-30T12:42:05Z,27,41,68
42917450,3wYReseauEntourage_Qi,2015-10-16T14:26:52Z,371,584,955
42917450,loReseauEntourage,2017-09-08T07:34:19Z,176,7,183
42917450,lReseauEntourageM6,2016-10-10T02:36:56Z,150,1267,1417
42917450,2ReseauEntourage,2016-03-09T19:37:23Z,195,368,563
4291855,b3457m0d3,2013-08-20T06:13:45Z,156,111,267
4291855,bob3457m0d3YE7,2017-11-21T04:13:55Z,82,360,442
42934392,xiaozemarry6,2013-04-17T11:50:15Z,192,138,330
42934392,6qRxiaozemarry,2016-02-09T05:08:34Z,126,1481,1607
42945403,F4F/QMysteryfxG,2017-04-24T17:06:26Z,240,1310,1550
42949039,nZbRFINRAOSNeP0_,2016-09-24T00:34:59Z,482,169,651
42949039,oCFCFINRAOSL,2017-09-17T20:18:07Z,429,39,468
42949039,cQPpFINRAOSwVW/r,2014-08-18T20:00:43Z,204,1,205
42949039,FINRAOSzQ,2014-09-14T23:19:47Z,87,620,707
42949039,/FINRAOSxx,2014-06-01T18:54:10Z,62,498,560
42949039,84FINRAOSRx,2015-06-18T12:24:45Z,104,115,219
42949039,pwFINRAOS,2016-10-27T08:03:34Z,318,9908,10226
42949039,bNu0FINRAOSw,2012-02-24T13:39:47Z,56,86,142
42949039,bFINRAOS ,2016-07-09T05:25:43Z,471,77,548
42949039,FINRAOSe0c-,2016-03-01T19:01:31Z,153,1201,1354
42949039,eJmFINRAOS,2014-12-02T21:02:45Z,188,933,1121
42949039,nFINRAOSafPEe,2013-02-25T02:21:06Z,184,757,941
42949039,KFINRAOSvUVu9,2015-05-21T10:10:55Z,232,1285,1517
42949039,U2prFINRAOS7/yo,2017-05-31T07:08:45Z,298,903,1201
42949039,fqFINRAOS2WX,2015-04-02T15:03:39Z,98,222,320
42949039,MLFINRAOSk2 2a,2016-06-30T18:52:01Z,172,169,341
42949039,VUgaFINRAOSKnhcV,2016-02-08T15:58:16Z,494,342,836
42985077,0Wb-qianxueseng-comDY2,2015-07-28T08:08:41Z,1232,11,1243
42985077,oUCZqianxueseng-comvh,2012-08-18T09:42:52Z,187,104,291
42985077,UKqianxueseng-comBPQH,2017-10-25T23:59:02Z,94,1929,2023
42985077,MKFqianxueseng-comLOBvX,2013-02-01T12:52:25Z,159,1488,1647
42996116,shhaskell-game-programming 1,2017-12-07T14:12:55Z,100,92,192
42998899,djg2015Y5b4b,2015-10-26T20:29:15Z,139,18,157
43000909,udcefSC33smch,2015-02-14T20:54:50Z,232,22,254
43000909,SC33,2015-11-04T12:55:30Z,1658,374,2032
43008915,qSmelissacabral,2014-04-27T22:12:55Z,63,343,406
43021224,w8t wkulhanek,2017-02-10T16:45:50Z,117,140,257
4302287,pCIJplutext,2017-01-11T08:59:45Z,20,244,264
4302287,plutext,2017-11-30T21:39:32Z,394,88,482
4302287,MplutextI,2016-04-25T22:51:49Z,413,1742,2155
4302287,plutextqQgl,2016-08-04T20:30:00Z,55,204,259
4302287,plutextyiMv,2011-02-04T12:15:55Z,172,134,306
4302287,TZplutextEJZq,2017-03-26T21:53:34Z,423,295,718
4302287,plutextwX,2014-09-12T13:05:16Z,113,214,327
4302287,plutext,2014-10-07T04:33:46Z,136,128,264
4302287,zplutextfvog,2017-11-09T18:38:39Z,1853,96,1949
4302287,60SwYplutextO,2017-03-25T11:31:35Z,589,214,803
4302287,IDi0plutext,2017-02-01T14:48:59Z,242,284,526
4302287,ZplutextJby3-,2015-06-01T13:09:29Z,28,121,149
4302287,B-iplutext,2013-06-25T19:04:16Z,1407,237,1644
4302287,dkplutextmCsV,2017-02-25T01:13:00Z,93,66,159
4302287,VaPplutextjw,2014-12-04T18:14:22Z,118,159,277
4302287,9Aplutextr,2016-08-30T16:22:31Z,37,102,139
4302287,7fFpplutextM9,2016-08-05T23:22:22Z,438,281,719
4302287,lh/inplutextgK,2017-11-13T19:12:50Z,41,175,216
4302287,CI8FMplutextHsDK4,2012-06-01T13:38:56Z,1397,381,1778
4302287,Woplutext2Laiu,2017-06-24T08:30:46Z,50,496,546
4302287,F4plutext,2016-12-02T11:08:09Z,283,33,316
4302287,plutext_9e1N,2017-12-12T13:08:31Z,242,1867,2109
4302287,37P-plutextvs,2017-09-15T10:17:24Z,459,149,608
4302287,-lplutextmfRpg,2017-01-18T07:49:04Z,1177,51,1228
4302287,yplutext,2017-12-07T07:50:27Z,3624,88,3712
4302287,plutext,2017-04-27T03:25:06Z,94,176,270
4302287,plutextrO,2015-04-26T23:12:57Z,123,167,290
4302287,plutext,2017-12-14T18:40:31Z,76,1721,1797
4302287,plutextGC,2014-12-22T18:55:08Z,212,101,313
43023882,KwkdsseregaJ03AP,2017-01-15T06:42:57Z,1844,100,1944
43033107,LX9WEB3-GForcem4eCx,2014-06-20T09:14:24Z,117,106,223
43033107,WEB3-GForce797Fm,2017-12-04T11:36:01Z,325,255,580
43033107,hSpWEB3-GForcewydec,2017-06-03T10:52:13Z,135,361,496
43060136,QcKzAfumiyasac,2016-01-08T22:59:33Z,1546,335,1881
43071771,vQaoe0334y9,2016-03-01T04:32:58Z,7851,384,8235
4308573,2D_FBrianAkerv3,2017-02-17T23:07:32Z,4,7852,7856
43100275,wayneyeyeXf8/M,2017-11-12T21:06:32Z,122,88,210
43103979,hwgNLoopshapegeQ,2017-09-02T15:53:22Z,65,48,113
4310771,allwinner-icsOTQL,2015-11-22T03:45:46Z,443,147,590
4310771,Yballwinner-ics,2013-09-25T18:24:10Z,81,107,188
4310771,qallwinner-icsD,2017-08-03T16:34:42Z,240,467,707
4310771,eballwinner-ics,2017-03-20T14:06:09Z,792,91,883
4310771,wZallwinner-icsPAfD,2016-03-31T09:37:50Z,158,78,236
4310771,HM pJallwinner-icsfzStT,2017-12-22T19:42:49Z,54,12,66
4310771,allwinner-icsrYik,2017-08-14T03:35:24Z,3143,108,3251
4310771,allwinner-ics2kGNS,2017-12-12T00:52:16Z,180,55,235
4310771,PZallwinner-icsQ2t5e,2017-04-06T08:43:43Z,348,904,1252
4310771,3ssallwinner-icsJGe,2017-06-11T06:27:44Z,295,277,572
4310771,J4tjallwinner-ics,2014-11-24T13:28:30Z,2886,140,3026
4310771,6qallwinner-ics-a,2013-03-15T12:00:09Z,164,71,235
4310771, HH5allwinner-ics,2014-03-21T14:16:07Z,122,203,325
4310771,B1allwinner-ics,2015-01-30T10:17:13Z,377,1311,1688
4310771,xwyjallwinner-icsNFCa,2017-10-04T15:06:28Z,288,103,391
4310771,awallwinner-icsCK,2012-01-10T18:36:13Z,348,199,547
4310771,callwinner-ics6T,2017-08-24T08:52:23Z,427,114,541
4310771,allwinner-ics,2016-12-18T16:46:19Z,85,1,86
4310771,yallwinner-ics0eGSP,2017-11-19T14:35:54Z,5633,235,5868
4310771,fallwinner-icsR9rRe,2013-10-02T17:15:59Z,390,6968,7358
4310771,r8allwinner-icsWCTw5,2017-10-09T18:37:12Z,351,168,519
4310771,dVallwinner-icsrdLKQ,2017-09-21T13:59:57Z,65,2469,2534
4310771,v2hNYallwinner-icsBt_7T,2017-04-20T21:55:14Z,431,651,1082
4312249,GicArsagarpatelnNqj,2009-06-01T11:23:04Z,163,677,840
4312249,ssagarpatelnc,2016-09-07T23:38:29Z,52,92,144
4312249,lgC bsagarpatelWdjmL,2014-11-14T07:54:06Z,73,173,246
43127472,BdevkiangR,2015-07-08T13:53:59Z,144,85,229
43157370,ldhalstromb5,2016-12-15T16:02:06Z,56,48,104
4316650,nimbusrepodw,2017-01-19T06:01:49Z,188,233,421
4316650,5RXtnimbusrepo,2017-07-16T16:59:50Z,46,464,510
43166769,6Women-In-Tech-CHSo5jP,2017-06-22T19:21:56Z,1338,54,1392
43166769,Women-In-Tech-CHS,2015-10-15T11:10:38Z,235,338,573
43166769,9eaLYWomen-In-Tech-CHSkPMD,2017-10-29T21:31:43Z,264,449,713
43174660,Straytonwhite3r,2016-07-20T08:37:11Z,257,908,1165
43174660,X/YIqtraytonwhiteikT M,2017-10-04T20:00:41Z,300,78,378
43174660,/-d4VtraytonwhiteE,2014-12-08T18:47:20Z,1896,123,2019
43174660,V_/Ztraytonwhite_IS,2017-01-23T18:26:43Z,759,127,886
43174660,traytonwhite,2015-09-21T22:01:01Z,2507,99,2606
43174660,traytonwhitelrwe2,2017-06-20T07:04:27Z,40,767,807
43174660,03xeytraytonwhite,2017-12-08T12:44:43Z,482,132,614
43174660,fqktraytonwhite,2017-08-08T22:34:47Z,105,97,202
43174660,Ttraytonwhite5U6up,2011-11-09T23:05:31Z,513,766,1279
43174660,qtraytonwhite5CF4,2017-03-06T06:19:56Z,5220,8,5228
43174660,traytonwhite,2013-12-09T18:33:11Z,123,49,172
43174660,ITrgXtraytonwhitezu,2016-01-09T02:14:21Z,186,178,364
43174660,sibtraytonwhiteUo,2014-03-04T08:35:07Z,225,192,417
43174660,IYtraytonwhite,2017-08-11T18:13:12Z,172,6908,7080
43174660,wStraytonwhite QbR2,2017-10-16T12:19:09Z,591,69,660
43174660,ikLZ2traytonwhiteew,2015-03-31T15:32:27Z,16,176,192
43174660,traytonwhiteDs,2016-05-13T00:01:20Z,70,431,501
43174660,GStraytonwhite,2017-12-12T17:18:56Z,361,186,547
43174660,Pptraytonwhite14,2017-01-06T13:01:07Z,188,619,807
43174660,ctraytonwhiteYu,2017-10-29T20:38:12Z,57,387,444
43174660,FlLtraytonwhitem UrA,2016-03-23T20:43:02Z,69,422,491
43174660, traytonwhite,2011-06-02T08:37:27Z,1025,336,1361
43175561,barbotFp,2016-12-07T03:08:54Z,204,8989,9193
43175561,OLtbarbotp,2010-08-14T22:46:23Z,360,98,458
4317672,dXpadrientetar,2015-05-05T15:13:24Z,118,420,538
4317672,adrientetarCZ,2017-12-05T02:12:35Z,76,1119,1195
